t_IMU,f_X,f_Y,f_Z,w_X,w_Y,w_Z
35.93500000,0.02513933,-0.03113800,-0.05593310,-0.01175479,0.00941282,-0.00383597
35.93750000,-0.03877333,0.04473283,-0.03839637,-0.00467736,-0.01448520,-0.00003681
35.94000000,-0.07714240,-0.02971468,-0.06934600,0.00491331,0.00260613,-0.00261163
35.94250000,0.04011356,0.02854538,-0.05941006,0.01440435,0.00221785,-0.00025304
35.94500000,0.11101113,-0.00884422,-0.02056472,0.00621041,-0.00237855,0.00404425
35.94750000,-0.00999515,0.10320761,0.03122074,0.01009224,0.01056926,0.00518602
35.95000000,0.00655373,-0.02994720,-0.02239367,0.00333183,0.01711750,-0.00096711
35.95250000,-0.05591968,0.04847307,-0.02084338,0.00707450,-0.00780139,0.00871284
35.95500000,-0.04011476,0.00012743,0.00980680,0.01651167,0.00576996,-0.00544661
35.95750000,-0.01866941,-0.02855929,-0.07122761,-0.00336860,-0.00806268,0.00264439
35.96000000,-0.03871253,-0.04350775,-0.06907832,0.00261785,0.00471474,-0.00749644
35.96250000,0.00986662,-0.02706972,-0.02776895,-0.02824252,-0.02973983,-0.01007833
35.96500000,0.01280622,-0.01621628,0.02436994,-0.00422895,-0.00453224,0.00364110
35.96750000,0.01729358,0.01607728,-0.06511999,0.00264067,0.01017398,0.00518860
35.97000000,-0.04614736,-0.00319141,-0.01218195,0.00327023,0.00496030,-0.00983722
35.97250000,-0.00603266,0.08218573,0.04664692,-0.00010117,-0.00977129,-0.00977128
35.97500000,0.01449659,0.00024435,-0.02721909,-0.00462344,0.00238061,0.00533796
35.97750000,-0.01269754,0.07594604,0.02143408,-0.01021432,0.00485810,-0.00824677
35.98000000,0.10688296,-0.06323749,-0.05123000,-0.01683490,-0.01777063,0.00468722
35.98250000,-0.01100700,0.01789034,0.00346050,-0.00431110,0.01218007,0.00258787
35.98500000,-0.04857547,0.08343145,-0.01575681,-0.00851089,-0.00679771,0.00371963
35.98750000,-0.01089543,-0.02549446,-0.07411000,-0.00919087,0.00163630,0.00136398
35.99000000,-0.02218399,0.06637985,0.00763273,0.01155154,-0.00129939,-0.01322061
35.99250000,-0.06452060,0.00309383,-0.04792488,0.01083897,0.00957766,-0.00143982
35.99500000,0.00247890,-0.04488133,-0.07907804,0.00781224,0.00315566,0.01328335
35.99750000,0.03868100,-0.06843039,-0.05695123,0.00483201,-0.00076038,-0.00917592
36.00000000,0.10108114,-0.08628547,-0.01226549,0.00469925,0.00184225,0.00392771
36.00250000,0.00343573,0.03639903,-0.10860828,-0.01196362,0.00178119,-0.01029049
36.00500000,-0.00098015,0.03518647,-0.14374515,0.01994042,-0.01003073,0.00277717
36.00750000,-0.03656941,0.01540240,-0.07114989,0.00282810,0.01165501,0.01415349
36.01000000,0.00130085,-0.02149528,-0.02832120,-0.00360024,0.00842297,0.00045992
36.01250000,-0.04743621,0.03600172,0.07121611,0.00985511,0.00580019,0.00496896
36.01500000,-0.04763060,-0.04836327,-0.04709462,-0.00452479,-0.01574616,0.02636285
36.01750000,-0.02744942,0.03784168,-0.07377696,-0.00166609,-0.01307347,-0.00469424
36.02000000,0.00592590,0.07555518,-0.13254312,0.01375233,0.01311476,-0.00957792
36.02250000,-0.01195456,-0.02410126,0.03566769,-0.00192296,0.00626153,-0.00357503
36.02500000,0.01247416,0.01930070,-0.10791041,-0.00116079,-0.00007579,-0.01377755
36.02750000,0.00350250,0.03406091,-0.10166803,-0.00493047,0.00444616,0.00448841
36.03000000,-0.00541201,-0.03222161,-0.05941193,-0.00964150,0.00287735,-0.00646327
36.03250000,0.01495466,-0.02144901,-0.04831644,0.01658521,0.00711866,-0.02105000
36.03500000,0.01205184,0.01409959,-0.11241533,-0.00332515,-0.00680710,-0.00780262
36.03750000,-0.04404848,0.02129406,-0.05431474,0.00849753,0.00923740,-0.00058818
36.04000000,0.05989175,-0.02059909,0.00109647,-0.01871877,-0.02162140,-0.00493708
36.04250000,-0.01263066,-0.01224678,0.04012373,0.01085039,0.00920790,0.00088137
36.04500000,0.03022191,0.01987221,-0.04497739,-0.01196837,-0.00154559,-0.00333974
36.04750000,0.01887399,-0.03771592,-0.10331551,-0.01666709,0.00620860,0.00845764
36.05000000,0.06139573,-0.03305260,-0.07925797,0.01444520,-0.00093929,-0.01309563
36.05250000,0.06449248,0.02789900,-0.07347372,-0.00124667,0.00894307,0.01125807
36.05500000,0.08146888,-0.02802837,-0.10346189,0.00287500,0.00652684,0.00521573
36.05750000,0.00595666,0.00382139,0.04601092,0.00076036,-0.01950542,-0.01155093
36.06000000,0.01779374,0.08130670,0.01684520,0.00411263,-0.00668188,0.00527034
36.06250000,-0.03370298,-0.06255039,-0.01502938,0.01151296,0.02531761,-0.00440251
36.06500000,-0.00594828,-0.06754854,-0.03955460,0.00952191,0.01991961,0.01392235
36.06750000,-0.04090166,-0.02656539,-0.07495580,0.00900427,-0.00079695,0.00931255
36.07000000,-0.02609349,-0.09659326,0.01213631,0.00365410,-0.00188431,0.01738327
36.07250000,-0.01664367,-0.02646272,0.00749921,-0.00831856,0.01738307,-0.01505789
36.07500000,0.04145875,0.00325640,-0.04904367,0.00457000,-0.00449595,-0.00641357
36.07750000,-0.02561225,-0.00162296,-0.05285034,0.00854218,-0.00579987,0.00018821
36.08000000,-0.04355997,-0.02451585,0.04926647,-0.00106058,-0.00752559,-0.00469862
36.08250000,0.02325733,-0.00798134,-0.03042104,0.00517760,-0.01572195,-0.01847835
36.08500000,-0.04820415,0.05311976,-0.02052405,0.01608616,0.01376148,-0.00264616
36.08750000,-0.00038648,-0.03931356,-0.10671462,-0.00024977,-0.00713214,0.00615308
36.09000000,0.03964086,0.02364526,0.00343559,-0.01534298,-0.00966945,-0.00768784
36.09250000,-0.05731413,0.03290401,-0.14655176,-0.01161829,0.00824173,0.01388939
36.09500000,-0.00021447,-0.02762529,-0.10979758,0.00406099,0.00296213,-0.01309862
36.09750000,-0.01843530,0.06661547,-0.02819491,0.01970311,-0.00420247,-0.00406942
36.10000000,0.11360320,0.07540623,-0.01472379,0.01216303,-0.00859686,0.00216445
36.10250000,0.01230699,0.00964207,-0.00859304,-0.00480514,0.00150118,0.01212871
36.10500000,-0.03653315,0.11273232,-0.09430051,-0.00998390,0.00642663,-0.00484353
36.10750000,0.00910763,0.04326276,-0.06984317,-0.00319928,0.00467231,0.01395819
36.11000000,-0.06974637,-0.07300280,-0.03380686,-0.02458377,0.00998656,0.00280638
36.11250000,-0.05632452,0.05503405,-0.02921231,-0.00453708,0.00809101,-0.01273209
36.11500000,0.05169399,0.02942373,-0.06162833,0.00081385,-0.00290865,0.00001811
36.11750000,-0.01252628,0.01057100,-0.00700912,0.00136974,0.00512690,0.00923282
36.12000000,0.08884046,0.06927037,-0.01529270,-0.00601550,0.00345983,0.00756955
36.12250000,0.01940817,-0.00543646,-0.11884842,0.00606146,0.00566938,-0.00659456
36.12500000,0.01081828,-0.01098948,-0.01047996,-0.00508985,-0.00780933,-0.00807837
36.12750000,0.01739279,0.04927051,-0.17728081,-0.00531560,-0.01336803,-0.00717244
36.13000000,-0.02095170,0.00679362,-0.05153783,0.00101543,0.00138167,0.00871044
36.13250000,0.03565249,0.07550484,-0.01771057,0.01543283,-0.02458883,0.00077621
36.13500000,0.04518493,-0.02382175,-0.10881649,-0.00123702,0.00384614,-0.00819161
36.13750000,0.03542497,0.00120690,-0.02292360,-0.00308833,-0.01569443,-0.01985080
36.14000000,-0.01003357,-0.05804151,-0.05184340,0.00173104,-0.00878274,-0.01175618
36.14250000,-0.02913176,-0.04588247,-0.00089195,0.00306503,-0.00026176,0.00568786
36.14500000,0.06641300,0.00041017,-0.02202065,0.00119838,-0.00628770,-0.01171936
36.14750000,-0.00929243,-0.00740694,-0.03844709,-0.00867982,0.01733178,-0.01472028
36.15000000,0.03587297,0.09583402,-0.05420593,-0.01436193,0.00483233,-0.00390285
36.15250000,0.01310312,0.04386689,0.01948718,-0.00376703,0.00466418,0.00141172
36.15500000,0.00705537,0.00367213,-0.13057196,0.00080890,-0.01018514,-0.02045443
36.15750000,-0.06591888,-0.00669070,0.03064181,0.01718515,0.00082797,0.00329405
36.16000000,-0.00157805,-0.07834057,-0.03599262,-0.00196930,0.01372636,-0.00160517
36.16250000,0.01271411,-0.05317809,-0.07252920,0.00512606,-0.00996363,0.02338344
36.16500000,-0.03512985,0.05013819,-0.11613878,-0.00840711,-0.01906003,0.02145400
36.16750000,-0.00206260,-0.02859628,-0.08483550,0.01098181,0.01045889,-0.01270579
36.17000000,-0.01669923,0.00475179,-0.05103329,0.00693705,-0.00592512,-0.00404612
36.17250000,-0.10083256,-0.05141272,-0.03427269,-0.00176002,0.00542607,0.00432559
36.17500000,0.03573847,0.01419169,-0.01058912,0.00865469,0.00079795,0.00025930
36.17750000,-0.00408717,-0.00309859,-0.13195664,-0.01444934,0.01302270,-0.00771755
36.18000000,0.06280904,-0.01089986,-0.11144326,-0.00153159,0.00820292,-0.01894364
36.18250000,0.01614280,-0.06224358,-0.11220241,0.00120846,0.00182921,-0.00158608
36.18500000,-0.08179669,-0.08043561,-0.08434411,0.01268121,-0.01700994,0.01251125
36.18750000,-0.01536287,-0.05624897,0.00990019,-0.01398632,0.00974595,0.02143682
36.19000000,-0.02271734,-0.01474155,-0.05432459,-0.00721724,-0.00732946,-0.00113666
36.19250000,0.03623223,0.02720495,-0.07574388,-0.01560115,-0.00141816,0.00521831
36.19500000,0.05595515,-0.03122067,-0.08468021,0.01242806,-0.00783560,-0.00373424
36.19750000,-0.03905430,-0.04431729,-0.05874207,0.00230884,-0.02682402,0.00285462
36.20000000,-0.12527862,0.01452922,-0.04485809,-0.00591458,-0.01045543,0.00058762
36.20250000,-0.06723400,0.02972821,-0.05486242,-0.00608843,-0.00049686,0.00417522
36.20500000,0.06143254,0.01169524,-0.09055557,0.01423362,0.00491175,0.00296990
36.20750000,-0.01767525,0.00627379,-0.00832521,-0.00288351,0.00738485,0.00952368
36.21000000,0.05346324,-0.03657130,-0.06522511,0.01901212,0.01097292,0.00870672
36.21250000,-0.06922887,-0.01228316,-0.09935292,0.02118525,-0.01295401,0.00113039
36.21500000,-0.09322210,0.01885860,-0.07753557,0.01537536,-0.02541983,0.00252068
36.21750000,-0.05488019,-0.00135672,-0.05598298,0.00274719,-0.00691480,0.01485498
36.22000000,0.01500839,-0.01295863,-0.09995811,-0.01218000,0.01365605,-0.01386360
36.22250000,-0.12519263,0.02158101,-0.00731874,-0.00119552,0.00367365,0.01399116
36.22500000,-0.05777908,0.08054978,-0.04907784,0.00010588,-0.00925235,0.00122114
36.22750000,0.04448994,0.16929721,-0.07198772,-0.00331378,-0.00110125,-0.00288086
36.23000000,0.10269735,0.03287009,-0.19807212,-0.00506288,-0.01987012,-0.00307671
36.23250000,-0.00174518,-0.00856438,-0.07351875,0.00344530,0.00371952,0.02307679
36.23500000,-0.00203594,-0.00941899,-0.12301079,-0.01037905,0.00030289,0.00192597
36.23750000,0.05689201,-0.08330481,-0.09512097,-0.01136749,-0.02073667,0.01934187
36.24000000,-0.06725467,0.01744033,-0.04057518,0.01065056,-0.01731493,-0.00110254
36.24250000,0.06862618,-0.00225228,-0.11244990,0.00976099,-0.01380676,0.01067410
36.24500000,0.00072278,-0.05749367,-0.01771152,0.00285192,-0.00360160,-0.00002230
36.24750000,-0.02841332,-0.01594739,-0.08469341,0.01237110,-0.00575744,-0.00875072
36.25000000,0.07188910,-0.00237328,0.03745693,-0.00218996,0.01579190,-0.00722444
36.25250000,-0.07522057,-0.02979147,-0.02918480,0.01428134,0.00208739,-0.01275587
36.25500000,0.04616655,0.04126472,-0.08882549,-0.00328664,-0.00378982,-0.01289796
36.25750000,-0.13389437,-0.08970444,0.00048638,-0.00439538,-0.01699854,-0.00342228
36.26000000,0.06611330,-0.01932614,-0.09890108,-0.00334052,0.00739339,-0.00533910
36.26250000,0.01750728,0.08981235,-0.11321142,0.00440654,0.00148259,-0.00579486
36.26500000,0.00570772,0.08298797,-0.10330622,-0.00410100,0.00701708,-0.00945639
36.26750000,0.01835948,0.02485877,-0.05317006,0.00187306,-0.01462111,0.00031661
36.27000000,-0.03637271,0.06361534,-0.09431454,-0.00695233,-0.00703008,0.00579477
36.27250000,-0.07867267,0.00968184,-0.16380144,0.00537118,-0.01752936,-0.00233692
36.27500000,-0.04230470,-0.00193237,-0.08732492,-0.00438959,-0.01910902,0.02024802
36.27750000,-0.04253050,-0.07836359,-0.10862952,-0.00075289,0.00692812,0.00021251
36.28000000,0.02205014,-0.09562557,-0.08676163,0.00795288,-0.02112489,0.01038010
36.28250000,-0.01673927,-0.04189390,-0.16811846,-0.00007241,0.01977083,-0.00467085
36.28500000,0.02430888,-0.02814705,-0.06100196,-0.00892333,-0.00703091,-0.01178978
36.28750000,0.02811682,-0.03411979,0.01210762,0.00272078,0.00292284,0.00052216
36.29000000,0.03514105,0.07406531,-0.04138234,0.00883494,-0.01123530,-0.01578923
36.29250000,-0.01512642,-0.00315887,-0.02290523,-0.00609296,0.01205658,0.00323760
36.29500000,-0.01641439,-0.00917272,-0.04041812,0.00319628,0.01204859,0.00406549
36.29750000,0.10344489,0.00817930,-0.03515737,0.00566045,-0.01309792,-0.00573744
36.30000000,0.02718371,-0.00157117,-0.04284554,0.00656126,0.01125198,-0.00254165
36.30250000,0.01613019,0.02573004,-0.03713544,-0.00819034,-0.00937119,0.00919746
36.30500000,-0.04028842,0.05834147,-0.06017771,-0.00895675,0.00842067,-0.00895120
36.30750000,0.01067056,-0.02935400,-0.07725465,-0.01400681,0.01040633,-0.00685836
36.31000000,0.00343223,-0.00527350,-0.06786036,-0.01417038,0.00137881,0.00881007
36.31250000,0.01317533,-0.06223332,-0.14188041,-0.00880481,-0.01531031,-0.00148509
36.31500000,0.03990325,0.11470959,-0.07117687,-0.00079112,0.02768935,0.00349962
36.31750000,-0.02110918,-0.00640296,-0.17752985,-0.00793287,0.01495525,0.00482260
36.32000000,0.06335447,0.01831073,-0.09447791,-0.00338060,-0.00436920,-0.00295420
36.32250000,0.01848799,0.04206357,-0.01043597,0.00097041,-0.00275123,-0.00121090
36.32500000,-0.00636512,-0.03157584,-0.02429386,-0.00478027,-0.00759988,-0.00790984
36.32750000,0.12424589,0.05765328,-0.04438754,0.00118436,0.00210320,-0.00239834
36.33000000,-0.02810565,0.02846447,-0.16472835,-0.01426717,0.00274701,-0.00728329
36.33250000,-0.04266976,0.03915214,-0.07153691,-0.00720646,0.01023174,0.00771296
36.33500000,0.04237518,-0.03317674,-0.11255218,0.00362360,-0.00393803,0.01402309
36.33750000,0.03449946,0.03907524,-0.08351292,-0.02094411,-0.00356180,-0.00563778
36.34000000,-0.01722902,0.04809450,-0.11871221,0.01598211,-0.00391388,-0.00405069
36.34250000,0.06305551,-0.06289678,-0.09220672,0.00388329,0.00159309,0.00871490
36.34500000,-0.02855831,0.10050560,-0.12820130,0.00635852,-0.02087902,-0.01361793
36.34750000,0.02663113,0.03179413,-0.10777538,-0.00068034,-0.00132827,0.02830856
36.35000000,0.06898844,-0.02353291,-0.18325647,0.00312135,-0.01510947,0.00087778
36.35250000,0.01290221,0.09789666,-0.11488020,-0.00851879,0.00199334,-0.00514674
36.35500000,-0.05901608,-0.11559509,-0.14095383,-0.00797992,-0.00585239,-0.02168243
36.35750000,-0.00317974,0.02270270,-0.11418243,0.01385075,0.00373373,0.00715462
36.36000000,-0.01853403,0.03038004,-0.13594228,-0.00065102,-0.01812427,-0.02146987
36.36250000,-0.02594717,-0.05967736,-0.14279250,0.00734690,0.00809132,-0.02065120
36.36500000,0.03874994,0.00820824,-0.06854833,-0.02464159,0.00147385,-0.02085702
36.36750000,-0.01095949,-0.02376522,-0.06422040,-0.00742470,-0.02075226,0.00627281
36.37000000,0.02559407,-0.04055347,-0.06995174,0.00251807,-0.00377537,0.00373490
36.37250000,0.06605617,0.04747086,-0.03779680,0.01077073,0.01076577,-0.00077458
36.37500000,0.01421087,-0.04985327,-0.12987088,-0.00918552,-0.00964978,-0.01218295
36.37750000,-0.03100214,-0.02562296,-0.13940825,0.00420177,-0.00010217,0.00238601
36.38000000,0.02224071,-0.04314212,-0.19024741,0.00572851,-0.00904762,0.00662744
36.38250000,0.01157338,-0.04801131,-0.03162339,-0.00070964,-0.00577535,0.00141952
36.38500000,0.05897701,0.09405918,-0.09451221,0.00236320,-0.00160835,-0.00591320
36.38750000,0.01661786,-0.03205466,-0.17034640,0.00930390,0.00177138,0.01090767
36.39000000,-0.00139228,0.08840840,-0.10823516,0.00968397,0.00282074,-0.00514992
36.39250000,0.03717579,-0.00279095,-0.21412364,0.00789224,-0.00546474,-0.01071496
36.39500000,0.08708468,-0.01322990,-0.09573181,0.00845306,0.00091683,0.00232929
36.39750000,0.00304069,-0.01365612,-0.06460887,0.00446602,-0.00946026,0.00135513
36.40000000,-0.02024649,0.01123669,-0.11620223,0.01849080,0.00213256,0.00357738
36.40250000,-0.11894329,0.01456584,-0.14673311,0.00759956,-0.00357494,0.00694445
36.40500000,0.05067236,0.06769396,-0.17073258,0.02227219,-0.00233976,-0.03473411
36.40750000,0.05951190,0.05801186,-0.07804525,0.00219419,0.01729220,0.01672899
36.41000000,-0.11781492,-0.04849683,-0.12006622,0.00269713,-0.00759370,-0.02985882
36.41250000,0.08122131,0.03807750,-0.10835820,-0.00571585,-0.00171617,-0.00960092
36.41500000,0.06712002,-0.02698493,-0.08862306,-0.00549635,-0.00311825,-0.00332458
36.41750000,0.02980598,0.09763986,-0.11443453,-0.00820444,-0.00336567,-0.00874879
36.42000000,0.02297161,0.09860074,-0.15223563,0.01145945,-0.01383808,-0.02244530
36.42250000,-0.02568271,-0.02622978,-0.09940495,-0.00456419,0.01267914,0.00962863
36.42500000,0.01664772,0.04525403,-0.14246673,0.01217680,-0.00073381,-0.00325045
36.42750000,0.00343064,0.01146984,-0.16577256,-0.01252835,-0.00645422,-0.02345907
36.43000000,0.02731747,0.04690890,-0.14847294,-0.00603328,0.00978393,0.00363800
36.43250000,0.00553730,0.01200924,-0.21610883,0.00210547,-0.00262636,0.00629115
36.43500000,0.01342782,0.09207775,-0.19515895,0.00803759,-0.00953608,0.01743407
36.43750000,0.07430643,0.05057279,-0.14393754,-0.00319400,-0.00666443,0.00333362
36.44000000,0.06429554,0.05732875,-0.22601719,-0.00847870,0.00935605,-0.00127313
36.44250000,0.05870649,0.03560740,-0.10780430,0.00203346,-0.00835356,0.00475432
36.44500000,-0.01080514,-0.05196376,-0.10077017,0.02142810,0.00754902,0.01240274
36.44750000,0.08539501,-0.04676027,-0.14334502,0.01269303,-0.01364560,0.01208798
36.45000000,-0.02699930,-0.01094644,-0.13825808,0.00055969,-0.00345823,-0.01489339
36.45250000,-0.12602131,-0.00308010,-0.15482899,0.01748465,-0.00296898,0.00590065
36.45500000,-0.00655711,0.08512370,-0.13549518,-0.01195031,0.00333846,-0.00650518
36.45750000,-0.01191538,-0.03534664,-0.06298998,0.00799514,0.00026747,0.00376556
36.46000000,0.08695154,-0.02732036,-0.15583212,0.01279455,0.00052612,-0.00997322
36.46250000,0.02869104,0.00730606,-0.10990025,-0.01898840,-0.00739546,0.00868700
36.46500000,0.04103893,0.08949960,-0.09268601,0.00028778,0.00567772,0.01664311
36.46750000,-0.04019478,-0.06586345,-0.11505951,0.00125845,0.01130897,0.00539638
36.47000000,0.01875032,0.10343003,-0.24174935,0.00675615,-0.00405662,0.00054993
36.47250000,-0.04370873,-0.07960714,-0.16065597,0.01067934,-0.00055791,0.00967368
36.47500000,0.05579900,-0.01757102,-0.16304056,0.00385531,0.00153592,-0.00459040
36.47750000,-0.00961762,0.00411744,-0.13453026,0.00966644,-0.01321634,-0.02412767
36.48000000,-0.08004208,-0.02305015,-0.09224823,0.00059388,0.00545143,0.00023718
36.48250000,0.03430943,-0.02898660,-0.06054280,-0.01708473,-0.00325664,0.01445956
36.48500000,0.06295748,0.04156501,-0.11311734,0.01084384,-0.00612227,0.00480957
36.48750000,-0.01369625,0.07148329,-0.15404968,0.00388010,0.00785549,0.02194812
36.49000000,0.02537772,-0.06718123,-0.13973186,0.01899880,0.01307128,0.01107248
36.49250000,-0.01035478,0.01068071,-0.12983786,-0.00374922,-0.01042889,0.00511764
36.49500000,0.03767564,-0.00583077,-0.12034406,0.00538847,-0.00138969,-0.01199015
36.49750000,-0.01088734,-0.04864513,-0.17408221,-0.03440390,-0.00670729,0.01414298
36.50000000,0.03528186,-0.00017544,-0.12751360,-0.00374100,0.00557534,-0.00080657
36.50250000,0.00585149,0.01706505,-0.08666367,-0.01736152,-0.00548843,-0.00381883
36.50500000,-0.03477293,-0.01561165,-0.27221094,0.01061273,-0.00316897,-0.00893791
36.50750000,0.02294119,0.07472024,-0.15574772,-0.01133058,0.00148148,0.01291163
36.51000000,0.02599251,-0.03595592,-0.21246700,0.00747414,-0.00590047,0.01205579
36.51250000,0.03336244,0.05001447,-0.15733996,0.00830896,-0.01293021,0.00453192
36.51500000,0.00823066,0.03275186,-0.19149649,0.01365123,-0.01056673,-0.01190946
36.51750000,-0.00250360,-0.01945064,-0.14447737,-0.00759888,-0.00337242,0.00322676
36.52000000,-0.06865855,0.02631849,-0.10091126,-0.00688854,0.00749101,-0.00381589
36.52250000,0.11158051,0.01666168,-0.13987759,0.00271643,-0.00868464,-0.02386796
36.52500000,0.10994443,0.04463719,-0.18932861,-0.00705964,-0.02479685,0.00069442
36.52750000,-0.09940278,0.03987744,-0.22279059,-0.00350165,0.00669739,0.00624023
36.53000000,-0.02291608,-0.02988042,-0.13444824,-0.00714544,0.00787468,0.00031646
36.53250000,-0.00889289,0.00363355,-0.06366600,-0.00476564,0.00439527,0.00808118
36.53500000,0.02711787,0.04234727,-0.16193943,-0.01331140,0.00311731,0.01130332
36.53750000,0.03576312,-0.06240050,-0.13287351,0.00604808,-0.01243846,0.00363173
36.54000000,0.04260853,0.03966378,-0.11362577,0.00278599,0.00490226,0.00600236
36.54250000,-0.04398648,0.00881028,-0.07536220,-0.01054535,0.01733972,0.01440198
36.54500000,-0.03689906,-0.06854317,-0.20001883,-0.00848715,-0.01042955,0.00601255
36.54750000,-0.08594151,0.00786174,-0.11739263,-0.02802847,-0.00650888,-0.00011528
36.55000000,0.13664853,0.02220235,-0.09549381,-0.01274691,-0.00124388,-0.00823313
36.55250000,-0.03051945,0.05594277,-0.13371966,0.00030361,0.00520951,0.00460719
36.55500000,0.02480384,0.00412434,-0.09514336,0.00944068,0.00330980,0.00113962
36.55750000,-0.00630582,-0.02781171,-0.16092122,-0.00208995,-0.00720078,0.00872060
36.56000000,0.00552483,-0.07429258,-0.16317560,-0.01068468,-0.02238355,-0.00375203
36.56250000,-0.00572535,-0.04928115,-0.18379313,0.00987719,0.00367357,-0.01050653
36.56500000,0.01356730,-0.17643522,-0.17586959,-0.00364785,0.01808074,-0.00165662
36.56750000,-0.02967284,-0.01622251,-0.21116074,-0.00813053,-0.02262947,0.00669412
36.57000000,0.04039072,-0.01109130,-0.11429953,0.02173137,0.00968194,-0.00004804
36.57250000,0.06375097,0.05226142,-0.15767486,-0.00107037,-0.00682725,0.02882279
36.57500000,0.08342612,-0.05227198,-0.16775489,0.00562177,-0.00541790,0.02097431
36.57750000,-0.00447615,-0.04061824,-0.18499855,-0.00665238,-0.00133156,-0.01023344
36.58000000,-0.00619144,-0.01947348,-0.13551104,0.01369274,-0.00736076,0.00586978
36.58250000,0.08949306,0.05326843,-0.21819413,0.00514016,-0.00191360,0.01142113
36.58500000,0.02457131,0.03772235,-0.19299562,0.00882317,-0.01942243,-0.00980072
36.58750000,0.02758864,0.00888146,-0.21191426,-0.00235388,0.00164048,-0.00981049
36.59000000,-0.04125075,0.01618081,-0.12250193,0.00415977,0.00959274,-0.01756307
36.59250000,-0.03103902,-0.09738678,-0.07141067,-0.00116801,0.00531107,-0.01219921
36.59500000,0.05211888,0.01170146,-0.18422186,-0.01191764,-0.00484978,-0.00756376
36.59750000,-0.01269348,0.07095380,-0.10696287,0.00478627,0.00822540,0.00292690
36.60000000,-0.01690930,-0.02879626,-0.18230007,0.00426136,0.01656689,-0.01059267
36.60250000,0.02028863,-0.03244655,-0.19911566,-0.01202588,0.00236414,0.00627730
36.60500000,0.02315886,-0.01827909,-0.16934304,-0.00819506,-0.00857956,0.01528692
36.60750000,-0.03867450,-0.03557151,-0.18761966,0.00666746,0.01198533,0.00507230
36.61000000,-0.01177693,0.04403628,-0.22510577,-0.00379907,0.00176201,-0.00384232
36.61250000,-0.01841650,-0.00563149,-0.17066933,-0.00003012,0.00547502,0.00488498
36.61500000,0.02827828,0.00245100,-0.19623129,0.02962643,-0.00097746,-0.01114460
36.61750000,0.01069966,0.04944301,-0.15453597,0.02426872,-0.00041252,-0.01261798
36.62000000,-0.03011186,-0.00019724,-0.15736327,0.00317666,-0.01249314,-0.00338277
36.62250000,0.01227821,0.00168790,-0.25724360,0.00346970,0.01657427,-0.00875115
36.62500000,-0.02485379,-0.03027146,-0.21150996,-0.00142568,0.00278006,-0.01664287
36.62750000,-0.01037564,-0.02606810,-0.28682417,-0.01091615,0.00428227,0.00131452
36.63000000,-0.03341127,-0.04669545,-0.22018241,-0.00833931,-0.00456270,-0.01237913
36.63250000,0.02244229,-0.00974644,-0.21663326,-0.02156910,-0.00799295,-0.02223225
36.63500000,0.03367768,-0.05428226,-0.19569544,0.00641320,0.00064937,0.00264276
36.63750000,-0.04608137,-0.05327195,-0.22913049,0.00029390,0.00548317,0.00660211
36.64000000,-0.03189010,-0.00312236,-0.25914985,-0.00620573,-0.03588405,-0.00359560
36.64250000,-0.00922250,0.05824208,-0.14848620,0.00443357,0.00654822,0.02056148
36.64500000,-0.00954275,-0.00844790,-0.25839574,-0.02077257,0.00069561,0.00160744
36.64750000,0.06288670,-0.00260127,-0.25397475,0.00893278,-0.01752501,-0.00581074
36.65000000,-0.08819737,-0.00042116,-0.20145790,0.01049451,0.00337808,0.01119759
36.65250000,0.02191550,0.04523634,-0.23526792,-0.01454138,-0.01258004,-0.01391720
36.65500000,-0.04326426,0.07947199,-0.28228481,0.01039988,-0.00574870,0.01630438
36.65750000,0.03395502,0.03576464,-0.21441777,0.00557922,0.01146628,-0.00030478
36.66000000,0.02211104,0.06081599,-0.21419708,0.00113869,0.00501387,-0.00539162
36.66250000,-0.03887544,-0.00837621,-0.14503115,0.00962760,0.00372496,0.01333620
36.66500000,-0.04234067,-0.05499791,-0.24624763,-0.01024299,0.00127565,-0.00685710
36.66750000,-0.00051110,0.04529371,-0.16654227,0.00009377,0.01199207,0.00128531
36.67000000,0.00306624,0.04270030,-0.34188660,0.01283262,0.00163385,-0.01125587
36.67250000,-0.04014577,0.06988049,-0.24730152,-0.01516144,0.00432230,-0.00011655
36.67500000,-0.09158071,-0.05655093,-0.21032307,0.00729514,-0.01064207,-0.00159940
36.67750000,0.01222421,0.02626645,-0.20745350,0.00358693,0.00363967,0.00529391
36.68000000,-0.01906177,0.00794853,-0.14054758,0.00405841,0.00099925,-0.00504841
36.68250000,-0.02126854,-0.03875135,-0.24018072,0.00009301,0.01241839,-0.01677005
36.68500000,0.04054485,-0.03234387,-0.20572336,-0.00130880,-0.00757116,0.00070512
36.68750000,-0.03150127,-0.00153619,-0.22726655,0.00734237,-0.01531142,0.00710861
36.69000000,0.01539088,-0.09616502,-0.18187282,0.00318036,-0.00241693,-0.00876101
36.69250000,0.00432529,0.03927189,-0.20916564,0.01567905,-0.00411125,0.00894184
36.69500000,-0.04178852,-0.02194532,-0.27062285,0.00939311,-0.00691545,-0.01320228
36.69750000,-0.02411995,-0.04869999,-0.24644420,-0.00811756,-0.00117250,-0.00958830
36.70000000,0.07265098,0.00153964,-0.29091267,0.00035041,0.01606048,-0.00708809
